Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room,Department
,,,,Discussion,26072R,1.0,6:00-6:50pm,Tuesday,27.0,0.0,0.0,,GFS107,ECON
,,,,Discussion,26076R,1.0,11:00-11:50am,Friday,28.0,0.0,0.0,,VHE210,ECON
,,,,Discussion,26078D,1.0,6:00-6:50pm,Wednesday,29.0,0.0,0.0,,GFS107,ECON
ECON-303,Intermediate Microeconomic Theory,P,4.0 units,Lecture,26082R,1.0,2:00-3:20pm,"Mon, Wed",61.0,0.0,0.0,Yilmaz Kocer,GFS118,ECON
,,,,Lecture,26083R,1.0,4:00-5:20pm,"Mon, Wed",60.0,0.0,0.0,Ergin Bayrak,THH116,ECON
,,,,Lecture,26085R,1.0,4:00-5:20pm,"Tue, Thu",60.0,0.0,0.0,Ergin Bayrak,VPD105,ECON
,,,,Lecture,26328R,1.0,12:00-1:20pm,"Mon, Wed",59.0,0.0,0.0,Daniel Bennett,GFS118,ECON
ECON-305,Intermediate Macroeconomic Theory,P,4.0 units,Lecture,26087R,1.0,12:00-1:20pm,"Mon, Wed",49.0,0.0,0.0,Jaime Meza,SOSB46,ECON
,,,,Lecture,26088R,1.0,10:00-11:20am,"Mon, Wed",59.0,0.0,0.0,Robert Dekle,SOSB4,ECON
,,,,Lecture,26090R,1.0,2:00-3:20pm,"Tue, Thu",59.0,0.0,0.0,Lodovico Pizzati,THH114,ECON
,,,,Lecture,26092R,1.0,3:30-4:50pm,"Tue, Thu",36.0,0.0,0.0,Mark Moore,DMC151,ECON
ECON-317,Introduction to Statistics for Economists,P,4.0 units,Lecture,26093R,1.0,4:00-5:20pm,"Tue, Thu",64.0,0.0,0.0,Lodovico Pizzati,SOSB4,ECON
,,,,Lecture,26094R,1.0,12:00-1:20pm,"Tue, Thu",48.0,0.0,0.0,Manochehr Rashidian,KAP146,ECON
,,,,Lecture,26096R,1.0,12:00-1:20pm,"Mon, Wed",60.0,0.0,0.0,Manochehr Rashidian,THH114,ECON
,,,,Lecture,26334R,1.0,4:00-5:20pm,"Mon, Wed",52.0,0.0,0.0,Lodovico Pizzati,LVL17,ECON
ECON-318,Introduction to Econometrics,P,4.0 units,Lecture,26136R,1.0,10:00-11:20am,"Tue, Thu",55.0,0.0,0.0,Manochehr Rashidian,GFS101,ECON
,,,,Discussion,26311R,1.0,6:00-6:50pm,Tuesday,29.0,0.0,0.0,,DMC200,ECON
,,,,Discussion,26319R,1.0,6:00-6:50pm,Monday,26.0,0.0,0.0,,DMC109,ECON
,,,,Lecture,26336R,1.0,5:00-6:20pm,"Tue, Thu",62.0,0.0,0.0,Italo Lopez Garcia,GFS116,ECON
,,,,Discussion,26315R,1.0,6:00-6:50pm,Wednesday,32.0,0.0,0.0,,KAP145,ECON
,,,,Discussion,26316R,1.0,12:00-12:50pm,Friday,30.0,0.0,0.0,,DMC200,ECON
,,,,Lecture,26338R,1.0,10:00-11:20am,"Mon, Wed",52.0,0.0,0.0,Adam Kaufman,DMC150,ECON
,,,,Discussion,26317R,1.0,6:00-6:50pm,Tuesday,30.0,0.0,0.0,,DMC256,ECON
,,,,Discussion,26318R,1.0,1:00-1:50pm,Friday,22.0,0.0,0.0,,DMC210,ECON
ECON-343,Economic Development of East Asia,P,4.0 units,Lecture,26110D,1.0,10:00-11:20am,"Tue, Thu",40.0,0.0,0.0,,KAP163,ECON
ECON-344,Economic Development of Sub-Saharan Africa,P,4.0 units,Lecture,26111R,1.0,2:00-3:20pm,"Tue, Thu",25.0,0.0,0.0,John Strauss,GFS222,ECON
ECON-351x,Microeconomics for Business,P,4.0 units,Lecture,26000R,1.0,11:00-12:20pm,"Tue, Thu",70.0,0.0,0.0,,JFFLL125,ECON
,,,,Lecture,26004R,1.0,5:00-6:20pm,"Mon, Wed",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26007R,1.0,8:00-9:20am,"Tue, Thu",70.0,0.0,0.0,,HOHEDI,ECON
,,,,Lecture,26008R,1.0,11:00-12:20pm,"Tue, Thu",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26307R,1.0,12:30-1:50pm,"Tue, Thu",70.0,0.0,0.0,,JFFLL125,ECON
,,,,Lecture,26308R,1.0,2:00-3:20pm,"Tue, Thu",70.0,0.0,0.0,,JFFLL125,ECON
,,,,Lecture,26310R,1.0,3:30-4:50pm,"Tue, Thu",70.0,0.0,0.0,,JFFLL125,ECON
,,,,Lecture,26345R,1.0,12:30-1:50pm,"Mon, Wed",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26348R,1.0,2:00-3:20pm,"Mon, Wed",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26349R,1.0,3:30-4:50pm,"Mon, Wed",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26375R,1.0,6:00-7:20pm,"Mon, Wed",70.0,0.0,0.0,,HOHEDI,ECON
,,,,Lecture,26379R,1.0,5:00-6:20pm,"Tue, Thu",70.0,0.0,0.0,,JFFLL125,ECON
ECON-352x,Macroeconomics for Business,,4.0 units,Lecture,26051R,1.0,8:00-9:20am,"Tue, Thu",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26052R,1.0,9:30-10:50am,"Tue, Thu",70.0,0.0,0.0,,HOHEDI,ECON
,,,,Lecture,26053R,1.0,11:00-12:20pm,"Tue, Thu",70.0,0.0,0.0,,HOHEDI,ECON
,,,,Lecture,26055R,1.0,12:30-1:50pm,"Tue, Thu",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26057R,1.0,2:00-3:20pm,"Mon, Wed",70.0,0.0,0.0,,JFFLL125,ECON
,,,,Lecture,26060R,1.0,3:30-4:50pm,"Mon, Wed",70.0,0.0,0.0,,JFFLL125,ECON
,,,,Lecture,26346R,1.0,8:00-9:20am,"Mon, Wed",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26347R,1.0,9:30-10:50am,"Mon, Wed",70.0,0.0,0.0,,JFFLL105,ECON
,,,,Lecture,26350R,1.0,11:00-12:20pm,"Mon, Wed",70.0,0.0,0.0,,JFFLL105,ECON
ECON-357,"Money, Credit, and Banking",P,4.0 units,Lecture,26118D,1.0,4:00-5:20pm,"Mon, Wed",49.0,0.0,0.0,,SGM601,ECON
,,,,Lecture,26119R,1.0,10:00-11:20am,"Tue, Thu",53.0,0.0,0.0,Ladan Masoudie,THH210,ECON
ECON-366,Urban Economics,P,4.0 units,Lecture,26122D,1.0,8:30-9:50am,"Tue, Thu",55.0,0.0,0.0,,SOSB4,ECON
ECON-395,Economic Policy Issues,P,4.0 units,Lecture,26128D,1.0,4:00-5:20pm,"Mon, Wed",49.0,0.0,0.0,,,ECON
ECON-404,Games and Economics,P,4.0 units,Lecture,26132R,1.0,10:00-11:20am,"Mon, Wed",49.0,0.0,0.0,Juan Carrillo,KAP156,ECON
ECON-420,Experimental Economics,P,4.0 units,Lecture,26139R,1.0,2:00-3:20pm,"Mon, Wed",25.0,0.0,0.0,Juan Carrillo,KAP148,ECON
ECON-450,International Trade,P,4.0 units,Lecture,26148R,1.0,2:00-3:20pm,"Tue, Thu",49.0,0.0,0.0,Terrie Walmsley,KAP156,ECON
ECON-452,International Finance,P,4.0 units,Lecture,26152R,1.0,2:00-3:20pm,"Tue, Thu",49.0,0.0,0.0,Mark Moore,ZHS163,ECON
ECON-457,Financial Markets,P,4.0 units,Lecture,26154R,1.0,3:30-4:50pm,"Tue, Thu",49.0,0.0,0.0,,KAP156,ECON
,,,,Lecture,26155R,1.0,12:00-1:20pm,"Mon, Wed",50.0,0.0,0.0,Steven Sapra,THH212,ECON
ECON-460,Economic Applications of Machine Learning,P,4.0 units,Lecture,26157D,1.0,4:00-5:20pm,"Mon, Wed",62.0,0.0,0.0,Dong Woo Hahm,VPD105,ECON
ECON-464,The Principles of Market Design,P,4.0 units,Lecture,26159R,1.0,10:00-11:20am,"Mon, Wed",40.0,0.0,0.0,,,ECON
ECON-474,Economic Consulting and Applied Managerial Economics,P,4.0 units,Lecture,26161R,1.0,10:00-11:20am,"Mon, Wed",49.0,0.0,0.0,Jeffrey Dubin,DMC102,ECON
ECON-475,"Topics in Philosophy, Politics and Economics",M,4.0 units,Lecture,49586R,1.0,12:30-1:50pm,"Tue, Thu",30.0,0.0,0.0,,SGM226,ECON
ECON-480,Economics of Industrial Organization,P,4.0 units,Lecture,26162R,1.0,5:00-6:20pm,"Tue, Thu",49.0,0.0,0.0,Ziyi Qiu,LVL16,ECON
ECON-487,Resource and Environmental Economics,P,4.0 units,Lecture,26165R,1.0,2:00-3:20pm,"Tue, Thu",49.0,0.0,0.0,Matthew Kahn,SSL202,ECON
ECON-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,26168D,1.0,TBA,,20.0,0.0,0.0,,OFFICE,ECON
ECON-495,Honors Thesis,,4.0 units,Lecture,26170D,1.0,TBA,,15.0,0.0,0.0,,OFFICE,ECON
ECON-500,Microeconomic Analysis and Policy,,4.0 units,Lecture,26173D,1.0,12:00-1:20pm,"Tue, Thu",49.0,0.0,0.0,Daniel Bennett,ZHS163,ECON
,,,,Lecture,26174D,1.0,4:00-5:20pm,"Tue, Thu",34.0,0.0,0.0,Brijesh Pinto,GFS207,ECON
,,,,Lecture,26175D,1.0,12:00-1:20pm,"Tue, Thu",49.0,0.0,0.0,Ergin Bayrak,THH208,ECON
,,,,Lecture,26179D,266.0,4:00-5:20pm,"Tue, Thu",16.0,0.0,0.0,Brijesh Pinto,LVL3Y,ECON
ECON-501,Macroeconomic Analysis and Policy,,4.0 units,Lecture,26109D,266.0,8:30-9:50am,"Tue, Thu",8.0,0.0,0.0,Matthew Delventhal,ZHS163,ECON
,,,,Lecture,26177D,1.0,4:00-5:20pm,"Mon, Wed",40.0,0.0,0.0,,WPH207,ECON
,,,,Lecture,26178D,1.0,12:30-1:50pm,"Tue, Thu",36.0,0.0,0.0,Ladan Masoudie,DMC211,ECON
,,,,Lecture,26219D,1.0,8:30-9:50am,"Tue, Thu",45.0,0.0,0.0,Matthew Delventhal,ZHS163,ECON
ECON-504,Game Theory with Economic and Financial Applications,,4.0 units,Lecture,26180D,266.0,12:00-1:20pm,"Mon, Wed",6.0,0.0,0.0,Yilmaz Kocer,KAP163,ECON
,,,,Lecture,26181D,1.0,12:00-1:20pm,"Mon, Wed",40.0,0.0,0.0,Yilmaz Kocer,KAP163,ECON
ECON-508,Neurofinance,,4.0 units,Lecture,26183D,1.0,2:00-3:20pm,"Mon, Wed",50.0,0.0,0.0,Giorgio Coricelli,WPHB28,ECON
ECON-513,Practice of Econometrics,,4.0 units,Lecture,26185D,1.0,4:00-5:20pm,"Mon, Wed",38.0,0.0,0.0,Manochehr Rashidian,KAP144,ECON
,,,,Lecture,26186D,1.0,8:00-9:20am,"Mon, Wed",49.0,0.0,0.0,Dong Woo Hahm,SSL202,ECON
,,,,Lecture,26269D,266.0,4:00-5:20pm,"Mon, Wed",7.0,0.0,0.0,Manochehr Rashidian,KAP144,ECON
,,,,Lecture,26279D,1.0,4:30-5:50pm,"Mon, Wed",45.0,0.0,0.0,Geert Ridder,WPHB28,ECON
ECON-515,Time Series Analysis,,4.0 units,Lecture,26187D,1.0,10:00-11:20am,"Tue, Thu",46.0,0.0,0.0,Ratika Narag,SOSB4,ECON
,,,,Lecture,26191D,266.0,10:00-11:20am,"Tue, Thu",6.0,0.0,0.0,Ratika Narag,SOSB4,ECON
ECON-564,Introduction to Market Design,,4.0 units,Lecture,26209D,1.0,12:00-1:20pm,"Mon, Wed",42.0,0.0,0.0,Nicolas Lambert,GFS207,ECON
ECON-570,Big Data Econometrics,,4.0 units,Lecture,26201D,1.0,2:00-3:20pm,"Mon, Wed",59.0,0.0,0.0,Dong Woo Hahm,SSL202,ECON
,,,,Lecture,26341D,1.0,8:30-9:50am,"Tue, Thu",49.0,0.0,0.0,,THH116,ECON
,,,,Lecture,26342D,266.0,2:00-3:20pm,"Mon, Wed",7.0,0.0,0.0,Dong Woo Hahm,SSL202,ECON
ECON-571,Economics of Digital Platforms,,4.0 units,Lecture,26251D,1.0,9:30-10:50am,"Tue, Thu",49.0,0.0,0.0,Ziyi Qiu,ZHS252,ECON
,,,,Lecture,26252D,1.0,12:00-1:20pm,"Tue, Thu",45.0,0.0,0.0,Ziyi Qiu,THH116,ECON
ECON-577,Foundations of Financial Economics,,4.0 units,Lecture,26202D,1.0,2:00-3:50pm,"Mon, Wed",35.0,0.0,0.0,Steven Sapra,KAP147,ECON
ECON-581,"Industrial Organization, Innovation and Applications",,4.0 units,Lecture,26208D,1.0,2:00-3:20pm,"Tue, Thu",49.0,0.0,0.0,Ziyi Qiu,DMC156,ECON
ECON-584,Economic Consulting and Applied Econometrics,,4.0 units,Lecture,26205D,1.0,12:00-1:20pm,"Mon, Wed",45.0,0.0,0.0,Jeffrey Dubin,DMC102,ECON
,,,,Lecture,26343D,266.0,12:00-1:20pm,"Mon, Wed",10.0,0.0,0.0,Jeffrey Dubin,DMC102,ECON
ECON-585,Advanced Economics Consulting and Antitrust Methods,P,4.0 units,Lecture,26204D,1.0,8:00-9:20am,"Mon, Wed",49.0,0.0,0.0,Jeffrey Dubin,DMC102,ECON
ECON-590,Directed Research,,1.0-12.0 units,Lecture,26206D,1.0,TBA,"Mon, Wed",10.0,0.0,0.0,,OFFICE,ECON
ECON-593x,Practicum in Teaching the Liberal Arts,MC,2.0 units,Lecture,26207D,1.0,6:00-7:30pm,Tuesday,21.0,0.0,0.0,,KAP141,ECON
ECON-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,26305D,1.0,TBA,,15.0,0.0,0.0,,OFFICE,ECON
ECON-601,Microeconomic Theory I,,4.0 units,Lecture,26216D,1.0,2:00-3:50pm,"Mon, Wed",19.0,0.0,0.0,Nicolas Lambert Jonathan Libgober,KAP305,ECON
ECON-602,Macroeconomic Theory I,,4.0 units,Lecture,26217D,1.0,12:00-1:50pm,"Tue, Thu",21.0,0.0,0.0,Caroline Betts Monica Morlacco,KAP319,ECON
ECON-608,Advanced Neuroeconomics,,4.0 units,Lecture,26227D,1.0,2:00-4:50pm,Tuesday,15.0,0.0,0.0,Giorgio Coricelli,,ECON
ECON-611,Probability and Statistics for Economists,,4.0 units,Lecture,26231D,1.0,4:00-5:50pm,"Tue, Thu",20.0,0.0,0.0,Geert Ridder,GFS210,ECON
ECON-613,Economic and Financial Time Series I,P,4.0 units,Lecture,26234D,1.0,4:00-6:50pm,Thursday,25.0,0.0,0.0,Hyungsik Roger Moon,GFS104,ECON
ECON-620L,Experimental Methods I,,4.0 units,Lecture-Lab,26246D,1.0,1:00-3:50pm,Monday,15.0,0.0,0.0,Isabelle Brocas,KAP335,ECON
ECON-636,Health Economics I,,4.0 units,Lecture,26249D,1.0,2:00-3:50pm,"Mon, Wed",25.0,0.0,0.0,,KAP165,ECON
ECON-641,Empirical Analysis of Economic Development,P,4.0 units,Lecture,26248D,1.0,9:00-11:50am,Wednesday,15.0,0.0,0.0,Vittorio Bassi,HED103,ECON
ECON-642,"Poverty, Human Resources and Economic Development",P,4.0 units,Lecture,26250D,1.0,12:00-1:20pm,"Tue, Thu",15.0,0.0,0.0,John Strauss,KAP305,ECON
ECON-650,International Trade Theory,P,4.0 units,Lecture,26256D,1.0,9:00-11:50am,Friday,15.0,0.0,0.0,Thomas Chaney Monica Morlacco,KAP319,ECON
ECON-686a,Empirical Methods in Economics,,4.0 units,Lecture,26281D,1.0,10:00-11:20am,"Tue, Thu",20.0,0.0,0.0,Timothy Armstrong Daniel Bennett John Strauss,KAP305,ECON
ECON-688,Empirical Industrial Organization,P,4.0 units,Lecture,26278D,1.0,2:00-4:50pm,Thursday,15.0,0.0,0.0,,KAP305,ECON
ECON-690,Seminar in Economic Theory,,"2.0 units, max 8",Lecture,26280D,1.0,4:00-5:30pm,Monday,15.0,0.0,0.0,Nicolas Lambert,KAP319,ECON
ECON-691,Seminar in Econometrics,,"2.0 units, max 8",Lecture,26282D,1.0,3:30-5:00pm,Friday,15.0,0.0,0.0,Yuehao Bai,KAP319,ECON
ECON-692,Seminar in Economic Development,,"2.0 units, max 8",Lecture,26284D,1.0,2:00-3:30pm,Wednesday,15.0,0.0,0.0,,KAP319,ECON
ECON-693,Seminar in Applied Economics and Public Policy,,"2.0 units, max 8",Lecture,26286D,1.0,2:00-3:20pm,Thursday,15.0,0.0,0.0,Juan Carrillo,KAP319,ECON
ECON-694,Seminar in Dynamic Economics,,"2.0 units, max 8",Lecture,26288D,1.0,3:30-5:00pm,Thursday,15.0,0.0,0.0,Marianne Andries Thomas Chaney,KAP319,ECON
ECON-696,Empirical Microeconomics Seminar,MC,"2.0 units, max 8",Lecture,26296D,1.0,2:00-3:20pm,Tuesday,25.0,0.0,0.0,,KAP319,ECON
ECON-700,Research on Frontier Economics,,"2.0 units, max 8",,,,,,,,,,,ECON
,Applied Micro Reading Group,,2.0,Lecture,26292D,1.0,12:30-1:50pm,Wednesday,15.0,0.0,0.0,Paulina Oliva,KAP305,ECON
,Applied Micro Reading Group,,2.0,Lecture,26293D,1.0,2:00-3:20pm,Thursday,15.0,0.0,0.0,Vittorio Bassi,KAP335,ECON
,Econometrics Reading Group,,2.0,Lecture,26295D,1.0,10:00-11:20am,Friday,15.0,0.0,0.0,Geert Ridder,KAP335,ECON
,Macro Reading Group,,2.0,Lecture,26297D,1.0,12:00-1:20pm,Wednesday,15.0,0.0,0.0,Marianne Andries Thomas Chaney,KAP319,ECON
,Micro Reading Group,,2.0,Lecture,26299D,1.0,12:00-1:20pm,Monday,15.0,0.0,0.0,Jonathan Libgober,KAP305,ECON
ECON-794a,Doctoral Dissertation,,2.0 units,Lecture,26298D,1.0,TBA,,19.0,0.0,0.0,,OFFICE,ECON
ECON-794b,Doctoral Dissertation,P,2.0 units,Lecture,26300D,1.0,TBA,,24.0,0.0,0.0,,OFFICE,ECON
ECON-794c,Doctoral Dissertation,P,2.0 units,Lecture,26302D,1.0,TBA,,15.0,0.0,0.0,,OFFICE,ECON
ECON-794d,Doctoral Dissertation,P,2.0 units,Lecture,26304D,1.0,TBA,,15.0,0.0,0.0,,OFFICE,ECON
ECON-794z,Doctoral Dissertation,P,0.0 units,Lecture,26306D,1.0,TBA,,10.0,0.0,0.0,,OFFICE,ECON
ENGR-100a,Engineering Honors Colloquium,,1.0 unit,Lecture,28501D,1.0,1:00-1:50pm,Friday,95.0,0.0,0.0,,GFS106,ENGR
ENGR-100b,Engineering Honors Colloquium,P,1.0 unit,Lecture,28502D,1.0,1:00-1:50pm,Friday,35.0,0.0,0.0,,GFS106,ENGR
ENGR-102,Engineering Freshman Academy,C,2.0 units,Lecture,28507D,1.0,10:00-11:50am,Monday,31.0,0.0,0.0,,DRB146,ENGR
,,,,Lecture,28509D,1.0,1:00-2:50pm,Monday,28.0,0.0,0.0,,,ENGR
,,,,Lecture,28516D,1.0,11:00-12:50pm,Thursday,28.0,0.0,0.0,,,ENGR
,,,,Lecture,28518D,1.0,10:00-11:50am,Tuesday,28.0,0.0,0.0,,DRB146,ENGR
,,,,Lecture,28519D,1.0,1:30-3:20pm,Wednesday,29.0,0.0,0.0,,,ENGR
,,,,Lecture,28520D,1.0,2:00-3:50pm,Tuesday,28.0,0.0,0.0,,DRB146,ENGR
,,,,Lecture,28631D,1.0,4:00-5:50pm,Wednesday,28.0,0.0,0.0,,,ENGR
,,,,Lecture,28632D,1.0,12:00-1:50pm,Friday,28.0,0.0,0.0,,,ENGR
,,,,Lecture,28634D,1.0,10:00-11:50am,Thursday,28.0,0.0,0.0,,DRB146,ENGR
,,,,Lecture,28635D,1.0,12:00-1:50pm,Thursday,30.0,0.0,0.0,,,ENGR
,,,,Lecture,28638D,1.0,10:00-11:50am,Friday,28.0,0.0,0.0,,,ENGR
,,,,Lecture,28641D,1.0,3:30-5:20pm,Thursday,28.0,0.0,0.0,,DRB146,ENGR
,,,,Quiz,28645R,1.0,6:00-6:50pm,Thursday,420.0,0.0,0.0,,THH201,ENGR
ENGR-301,Technology Entrepreneurship,,3.0 units,Lecture,14641R,1.0,6:00-8:50pm,Tuesday,36.0,0.0,0.0,,JFF417,ENGR
,,,,Lecture,14642R,1.0,6:00-8:50pm,Wednesday,36.0,0.0,0.0,,JFF417,ENGR
ENGR-395ax,Cooperative Education Work Experience,,"1.0-2.0 units, max 5",Lecture,28521D,1.0,TBA,,25.0,0.0,0.0,,OFFICE,ENGR
ENGR-395bx,Cooperative Education Work Experience,P,"1.0-2.0 units, max 5",Lecture,28522D,1.0,TBA,,30.0,0.0,0.0,,OFFICE,ENGR
ENGR-395cx,Cooperative Education Work Experience,P,"1.0-2.0 units, max 5",Lecture,28523D,1.0,TBA,,20.0,0.0,0.0,,OFFICE,ENGR
ENGR-395dx,Cooperative Education Work Experience,P,"1.0-2.0 units, max 5",Lecture,28524D,1.0,TBA,MTuW,85.0,0.0,0.0,,OFFICE,ENGR
ENGR-400,Engineering Honors Projects,M,"1.0-3.0 units, max 12",Lecture,28525D,1.0,TBA,,15.0,0.0,0.0,,OFFICE,ENGR
ENGR-445,Principles and Practices of Global Innovation,C,4.0 units,Lecture,31521D,1.0,5:00-8:20pm,Tuesday,40.0,0.0,0.0,Stephen Lu,RTH217,ENGR
,,,,Lecture,31721D,34.0,5:00-8:20pm,Tuesday,20.0,0.0,0.0,Stephen Lu,DEN@Viterbi,ENGR
ENGR-492,Thought Leadership in a Technologically Changing World,,2.0 units,Lecture,28532R,60.0,10:00-11:50am,Friday,40.0,0.0,0.0,,ONLINE,ENGR
ENGR-494,Technology Development and Commercialization,M,2.0 units,Lecture,28531D,1.0,3:00-4:50pm,Tuesday,25.0,0.0,0.0,,VHE206,ENGR
PSYC-100Lg,Introduction to Psychology,,4.0 units,Lecture,52400R,1.0,9:30-10:50am,"Tue, Thu",200.0,0.0,0.0,Kyoung sook Kim,THH101,PSYC
,,,,Lab,52401R,1.0,10:00-11:50am,Friday,25.0,0.0,0.0,,KAP156,PSYC
,,,,Lab,52402R,1.0,12:00-1:50pm,Tuesday,25.0,0.0,0.0,,VHE214,PSYC
,,,,Lab,52403R,1.0,10:00-11:50am,Monday,25.0,0.0,0.0,,THHB10,PSYC
,,,,Lab,52404R,1.0,8:00-9:50am,Wednesday,25.0,0.0,0.0,,KAP165,PSYC
,,,,Lab,52405R,1.0,4:00-5:50pm,Wednesday,25.0,0.0,0.0,,KAP148,PSYC
,,,,Lab,52406R,1.0,12:00-1:50pm,Monday,25.0,0.0,0.0,,ZHS360,PSYC
,,,,Lab,52407R,1.0,10:00-11:50am,Wednesday,25.0,0.0,0.0,,KAP167,PSYC
,,,,Lab,52409R,1.0,12:00-1:50pm,Friday,25.0,0.0,0.0,,KAP165,PSYC
,,,,Lecture,52410R,1.0,2:00-3:20pm,"Mon, Wed",200.0,0.0,0.0,Kyoung sook Kim,SGM124,PSYC
,,,,Lab,52411R,1.0,10:00-11:50am,Friday,25.0,0.0,0.0,,KAP113,PSYC
,,,,Lab,52412R,1.0,8:00-9:50am,Tuesday,25.0,0.0,0.0,,KAP163,PSYC
,,,,Lab,52413R,1.0,12:00-1:50pm,Friday,25.0,0.0,0.0,,KAP159,PSYC
,,,,Lab,52414R,1.0,8:00-9:50am,Thursday,25.0,0.0,0.0,,GFS223,PSYC
,,,,Lab,52415R,1.0,4:00-5:50pm,Wednesday,25.0,0.0,0.0,,GFS229,PSYC
,,,,Lab,52416R,1.0,8:00-9:50am,Wednesday,25.0,0.0,0.0,,GFS221,PSYC
,,,,Lab,52418R,1.0,8:00-9:50am,Monday,25.0,0.0,0.0,,GFS221,PSYC
,,,,Lab,52419R,1.0,2:00-3:50pm,Friday,25.0,0.0,0.0,,GFS105,PSYC
,,,,Lecture,52451R,1.0,12:30-1:50pm,"Tue, Thu",200.0,0.0,0.0,Patricia George,THH201,PSYC
,,,,Lab,52453R,1.0,4:00-5:50pm,Monday,25.0,0.0,0.0,,GFS221,PSYC
,,,,Lab,52458R,1.0,4:00-5:50pm,Wednesday,25.0,0.0,0.0,,GFS221,PSYC
,,,,Lab,52550R,1.0,2:00-3:50pm,Tuesday,25.0,0.0,0.0,,DMC260,PSYC
,,,,Lab,52551R,1.0,2:00-3:50pm,Thursday,25.0,0.0,0.0,,THH217,PSYC
,,,,Lab,52554R,1.0,10:00-11:50am,Friday,25.0,0.0,0.0,,GFS221,PSYC
,,,,Lab,52556R,1.0,12:00-1:50pm,Wednesday,25.0,0.0,0.0,,WPH207,PSYC
,,,,Lab,52557R,1.0,12:00-1:50pm,Friday,25.0,0.0,0.0,,GFS220,PSYC
,,,,Lab,52558R,1.0,10:00-11:50am,Monday,25.0,0.0,0.0,,ZHS163,PSYC
,,,,Lecture,52440R,1.0,8:30-9:50am,"Mon, Wed",200.0,0.0,0.0,Laila Madni,THH201,PSYC
,,,,Lab,52441R,1.0,12:00-1:50pm,Wednesday,25.0,0.0,0.0,,GFS228,PSYC
,,,,Lab,52443R,1.0,8:00-9:50am,Tuesday,25.0,0.0,0.0,,GFS107,PSYC
,,,,Lab,52444R,1.0,12:00-1:50pm,Monday,25.0,0.0,0.0,,GFS228,PSYC
,,,,Lab,52445R,1.0,8:00-9:50am,Friday,25.0,0.0,0.0,,GFS108,PSYC
,,,,Lab,52446R,1.0,10:00-11:50am,Friday,25.0,0.0,0.0,,GFS222,PSYC
,,,,Lab,52447R,1.0,2:00-3:50pm,Thursday,25.0,0.0,0.0,,KAP147,PSYC
,,,,Lab,52448R,1.0,8:00-9:50am,Friday,25.0,0.0,0.0,,GFS213,PSYC
,,,,Lab,52449R,1.0,8:00-9:50am,Thursday,25.0,0.0,0.0,,GFS107,PSYC
PSYC-210mgw,Social Analysis of Gender,,4.0 units,Lecture,34900R,1.0,3:30-4:50pm,"Mon, Wed",150.0,0.0,0.0,Chris Belcher,THH201,PSYC
,,,,Discussion,34906R,1.0,9:00-9:50am,Friday,25.0,0.0,0.0,,DMC109,PSYC
,,,,Discussion,34907R,1.0,10:00-10:50am,Friday,25.0,0.0,0.0,,THH112,PSYC
,,,,Discussion,34908R,1.0,11:00-11:50am,Friday,25.0,0.0,0.0,,DMC211,PSYC
,,,,Discussion,34909R,1.0,12:00-12:50pm,Friday,25.0,0.0,0.0,,THH108,PSYC
,,,,Discussion,34910R,1.0,1:00-1:50pm,Friday,25.0,0.0,0.0,,DMC200,PSYC
,,,,Discussion,34911R,1.0,2:00-2:50pm,Friday,25.0,0.0,0.0,,DMC200,PSYC
PSYC-274Lg,Statistics,,4.0 units,Lecture,52450R,1.0,3:30-4:50pm,"Mon, Wed",40.0,0.0,0.0,Meng Chen,GFS207,PSYC
,,,,Lab,52452R,1.0,10:00-11:50am,Tuesday,20.0,0.0,0.0,,SGM631,PSYC
,,,,Lab,52454R,1.0,4:00-5:50pm,Friday,20.0,0.0,0.0,,SGM631,PSYC
,,,,Lecture,52455R,1.0,9:30-10:50am,"Tue, Thu",40.0,0.0,0.0,David Walsh,SGM601,PSYC
,,,,Lab,52456R,1.0,12:00-1:50pm,Thursday,20.0,0.0,0.0,,SGM631,PSYC
,,,,Lab,52457R,1.0,2:00-3:50pm,Tuesday,20.0,0.0,0.0,,SGM631,PSYC
,,,,Lecture,52460R,1.0,2:00-3:20pm,"Mon, Wed",40.0,0.0,0.0,Canan Ipek,ZHS163,PSYC
,,,,Lab,52461R,1.0,4:00-5:50pm,Tuesday,20.0,0.0,0.0,,SGM631,PSYC
,,,,Lab,52462R,1.0,2:00-3:50pm,Friday,20.0,0.0,0.0,,SGM631,PSYC
,,,,Lecture,52473R,1.0,8:00-9:20am,"Tue, Thu",40.0,0.0,0.0,Rand Wilcox,DMC150,PSYC
